city,hotel_name,url,rating,description,city_id
Eguisheim,GITE LE COQ ROUGE,https://www.booking.com/hotel/fr/gite-le-coq-rouge.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi169EGwAIB0gIkNTlkN2U0YmEtYTQzZS00MDc3LWFjODctZTkyMWEzMDk4NDc32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b2b487242d9c0feb&srepoch=1782241997&from=searchresults,9.7,N/A,12
Eguisheim,Gite Le Petit Malsbach Eguisheim 3 étoiles,https://www.booking.com/hotel/fr/gite-le-petit-malsbach-eguisheim.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi169EGwAIB0gIkNTlkN2U0YmEtYTQzZS00MDc3LWFjODctZTkyMWEzMDk4NDc32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b2b487242d9c0feb&srepoch=1782241997&from=searchresults,9.5,N/A,12
Eguisheim,Résidence Vénus,https://www.booking.com/hotel/fr/ra-c-sidence-va-c-nus.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Asi169EGwAIB0gIkNTlkN2U0YmEtYTQzZS00MDc3LWFjODctZTkyMWEzMDk4NDc32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b2b487242d9c0feb&srepoch=1782241997&from=searchresults,9.2,N/A,12
Besancon,ibis Besançon Centre Ville,https://www.booking.com/hotel/fr/ibis-besancon-centre-ville.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC4bXr0QbAAgHSAiQwZTUxODM1MC1hZTg1LTQwNjEtOGUyNC0yMjg1NzVmNzg0YjnYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=adca8730f3950117&srepoch=1782242023&from=searchresults,8.3,N/A,13
Besancon,Accueil Hotel Besançon,https://www.booking.com/hotel/fr/accueil-besancon.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC4bXr0QbAAgHSAiQwZTUxODM1MC1hZTg1LTQwNjEtOGUyNC0yMjg1NzVmNzg0YjnYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=adca8730f3950117&srepoch=1782242023&from=searchresults,5.6,N/A,13
Besancon,Hotel Restaurant Vesontio,https://www.booking.com/hotel/fr/hotel-restaurant-oxalys.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9iZXNhbmNvbkgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC4bXr0QbAAgHSAiQwZTUxODM1MC1hZTg1LTQwNjEtOGUyNC0yMjg1NzVmNzg0YjnYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=adca8730f3950117&srepoch=1782242023&from=searchresults,8.5,N/A,13
Dijon,B&B HOTEL Dijon Nord Zénith,https://www.booking.com/hotel/fr/b-amp-b-dijon-zenith.fr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-rXr0QbAAgHSAiQ5N2NlMjQxZS0xMTVhLTQ0MmItOGJkMC0wNjdmMDAyNTYxZGbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=bbe2873d4bc009ae&srepoch=1782242048&from_sustainable_property_sr=1&from=searchresults,7.4,N/A,14
Dijon,Nomad Hotel Dijon,https://www.booking.com/hotel/fr/nomad-dijon.fr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-rXr0QbAAgHSAiQ5N2NlMjQxZS0xMTVhLTQ0MmItOGJkMC0wNjdmMDAyNTYxZGbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=bbe2873d4bc009ae&srepoch=1782242048&from=searchresults,8.7,N/A,14
Dijon,Hotel Le Jacquemart,https://www.booking.com/hotel/fr/le-jacquemart.fr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9kaWpvbkgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC-rXr0QbAAgHSAiQ5N2NlMjQxZS0xMTVhLTQ0MmItOGJkMC0wNjdmMDAyNTYxZGbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=bbe2873d4bc009ae&srepoch=1782242048&from=searchresults,8.6,N/A,14
Annecy,Aparthotel Adagio Annecy Centre,https://www.booking.com/hotel/fr/adagio-city-aparthotel-annecy-centre.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbm5lY3lIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApS269EGwAIB0gIkNGJhYTNhYWItZTliNi00M2Q3LTgwNTctM2E4NTBjZDMzNTE32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=ca99874a0d930f1c&srepoch=1782242073&from=searchresults,8.4,N/A,15
Annecy,Campanile Annecy Centre - Gare,https://www.booking.com/hotel/fr/campanile-annecy-centre-gare.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbm5lY3lIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApS269EGwAIB0gIkNGJhYTNhYWItZTliNi00M2Q3LTgwNTctM2E4NTBjZDMzNTE32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=ca99874a0d930f1c&srepoch=1782242073&from_sustainable_property_sr=1&from=searchresults,7.8,N/A,15
Annecy,Atipik Hôtel,https://www.booking.com/hotel/fr/hotelalexandra.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9hbm5lY3lIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApS269EGwAIB0gIkNGJhYTNhYWItZTliNi00M2Q3LTgwNTctM2E4NTBjZDMzNTE32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=ca99874a0d930f1c&srepoch=1782242073&from=searchresults,8.3,N/A,15
Grenoble,Esprit Bistrot / Rent4night Grenoble,https://www.booking.com/hotel/fr/esprit-bistrot-rent4night-grenoble.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9ncmVub2JsZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCrbbr0QbAAgHSAiRhNDAzNDJiYi0wMzUzLTQyNzYtYjk0MC03ZDZiOTRlMmRkMDbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=390e8756a04403ce&srepoch=1782242099&from=searchresults,8.0,N/A,16
Grenoble,Appartements Residilaverde Gare,https://www.booking.com/hotel/fr/residilaverde-gare.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9ncmVub2JsZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCrbbr0QbAAgHSAiRhNDAzNDJiYi0wMzUzLTQyNzYtYjk0MC03ZDZiOTRlMmRkMDbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=390e8756a04403ce&srepoch=1782242099&from=searchresults,9.3,N/A,16
Grenoble,"Le Jean Macé, 200m gare, clim.",https://www.booking.com/hotel/fr/le-jean-mace-200m-gare-clim.fr.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9ncmVub2JsZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCrbbr0QbAAgHSAiRhNDAzNDJiYi0wMzUzLTQyNzYtYjk0MC03ZDZiOTRlMmRkMDbYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=390e8756a04403ce&srepoch=1782242099&from=searchresults,9.0,N/A,16
Lyon,Appart'City Classic Lyon Part Dieu Villette,https://www.booking.com/hotel/fr/appart-city-cap-affaires-lyon-partdieu.fr.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALGtuvRBsACAdICJDQzZTFlODM3LTU5MmEtNDJiNS1iMWE5LWMwMDM5MTUzZjliM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=cfc08763f4b200f7&srepoch=1782242124&from_sustainable_property_sr=1&from=searchresults,7.9,N/A,17
Lyon,Hotel Azur,https://www.booking.com/hotel/fr/azur-lyon.fr.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALGtuvRBsACAdICJDQzZTFlODM3LTU5MmEtNDJiNS1iMWE5LWMwMDM5MTUzZjliM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=cfc08763f4b200f7&srepoch=1782242124&from=searchresults,8.0,N/A,17
Lyon,Campanile Lyon Centre - Berges du Rhône,https://www.booking.com/hotel/fr/bleumarinelyoncentre.fr.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9seW9uSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALGtuvRBsACAdICJDQzZTFlODM3LTU5MmEtNDJiNS1iMWE5LWMwMDM5MTUzZjliM9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=cfc08763f4b200f7&srepoch=1782242124&from_sustainable_property_sr=1&from=searchresults,7.7,N/A,17
Gorges du Verdon,la parenthèse,https://www.booking.com/hotel/fr/la-parenthese-entrevennes.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALgtuvRBsACAdICJDY3N2NkYWVjLTJmYWItNDdiNC1iYzlkLTJjYTZkMmE2Yjg2YtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=4040876fe4100839&srepoch=1782242149&from=searchresults,8.7,N/A,18
Gorges du Verdon,"Coutelon, havre de paix en pleine nature",https://www.booking.com/hotel/fr/coutelon.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALgtuvRBsACAdICJDY3N2NkYWVjLTJmYWItNDdiNC1iYzlkLTJjYTZkMmE2Yjg2YtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=4040876fe4100839&srepoch=1782242149&from=searchresults,9.2,N/A,18
Gorges du Verdon,Hotel Le Moulin du Château,https://www.booking.com/hotel/fr/le-moulin-du-chateau.fr.html?aid=304142&label=gen173nr-10CAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALgtuvRBsACAdICJDY3N2NkYWVjLTJmYWItNDdiNC1iYzlkLTJjYTZkMmE2Yjg2YtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=4040876fe4100839&srepoch=1782242149&from_sustainable_property_sr=1&from=searchresults,8.6,N/A,18
Bormes les Mimosas,My Little Provence Bormes Les Mimosas,https://www.booking.com/hotel/fr/my-little-provence.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Avm269EGwAIB0gIkM2Y2NTIzOTMtYTJkYi00ZDhiLThjNzYtZTczYThhZDhiNTQ52AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=17e2877c75dd004e&srepoch=1782242175&from=searchresults,9.0,N/A,19
Bormes les Mimosas,"Appartement face à mer, Bormes-les-Mimosas, Plage de La Favière",https://www.booking.com/hotel/fr/appartement-face-a-mer-bormes-les-mimosas-plage-de-la-faviere.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Avm269EGwAIB0gIkM2Y2NTIzOTMtYTJkYi00ZDhiLThjNzYtZTczYThhZDhiNTQ52AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=17e2877c75dd004e&srepoch=1782242175&from=searchresults,0.0,N/A,19
Bormes les Mimosas,Hôtel Paradis,https://www.booking.com/hotel/fr/paradis.fr.html?aid=304142&label=gen173nr-10CAQoggJCGXNlYXJjaF9ib3JtZXMgbGVzIG1pbW9zYXNIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Avm269EGwAIB0gIkM2Y2NTIzOTMtYTJkYi00ZDhiLThjNzYtZTczYThhZDhiNTQ52AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=17e2877c75dd004e&srepoch=1782242175&from=searchresults,8.2,N/A,19
Cassis,Best Western Plus Hôtel la Rade,https://www.booking.com/hotel/fr/la-rade-cassis.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApK369EGwAIB0gIkN2UwNzU2MmYtZTEwYS00ZjhhLWI1M2MtZjdjYjZlNjgwMzNi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b3e887897cac084a&srepoch=1782242200&from_sustainable_property_sr=1&from=searchresults,8.8,N/A,20
Cassis,Hotel de La Plage - Mahogany,https://www.booking.com/hotel/fr/de-la-plage-cassis.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApK369EGwAIB0gIkN2UwNzU2MmYtZTEwYS00ZjhhLWI1M2MtZjdjYjZlNjgwMzNi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b3e887897cac084a&srepoch=1782242200&from=searchresults,9.0,N/A,20
Cassis,L'appart Cassis,https://www.booking.com/hotel/fr/appart-cassis.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4ApK369EGwAIB0gIkN2UwNzU2MmYtZTEwYS00ZjhhLWI1M2MtZjdjYjZlNjgwMzNi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b3e887897cac084a&srepoch=1782242200&from=searchresults,9.1,N/A,20
Marseille,Elégant studio au cœur de la ville,https://www.booking.com/hotel/fr/elegant-studio-au-coeur-de-la-ville-marseille.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aqu369EGwAIB0gIkYjNkZmM4NTAtM2U5Ni00M2FiLWEwNGMtZDYyNzJkMTk3ZjUz2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=91668795c214033e&srepoch=1782242225&from=searchresults,8.0,N/A,21
Marseille,The Good Mother - Vue sur Notre Dame de la Garde,https://www.booking.com/hotel/fr/the-good-mother-vue-sur-notre-dame-de-la-garde.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aqu369EGwAIB0gIkYjNkZmM4NTAtM2U5Ni00M2FiLWEwNGMtZDYyNzJkMTk3ZjUz2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=91668795c214033e&srepoch=1782242225&from=searchresults,8.8,N/A,21
Marseille,La Résidence Du Vieux Port,https://www.booking.com/hotel/fr/hotel-la-residence-du-vieux-port.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Aqu369EGwAIB0gIkYjNkZmM4NTAtM2U5Ni00M2FiLWEwNGMtZDYyNzJkMTk3ZjUz2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=91668795c214033e&srepoch=1782242225&from_sustainable_property_sr=1&from=searchresults,8.9,N/A,21
Aix en Provence,Château de la Gaude,https://www.booking.com/hotel/fr/chateau-de-la-gaude.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsW369EGwAIB0gIkZjRlOWE4MGQtNWMyNC00NTZmLWE1NDUtYzZhNjRlMjBmODc32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b2b487a27cba0bd3&srepoch=1782242251&from=searchresults,9.1,N/A,22
Aix en Provence,Hotel Cardinal,https://www.booking.com/hotel/fr/cardinal.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsW369EGwAIB0gIkZjRlOWE4MGQtNWMyNC00NTZmLWE1NDUtYzZhNjRlMjBmODc32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b2b487a27cba0bd3&srepoch=1782242251&from=searchresults,8.7,N/A,22
Aix en Provence,Hôtel Paul,https://www.booking.com/hotel/fr/paul.fr.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsW369EGwAIB0gIkZjRlOWE4MGQtNWMyNC00NTZmLWE1NDUtYzZhNjRlMjBmODc32AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b2b487a27cba0bd3&srepoch=1782242251&from=searchresults,8.7,N/A,22
Avignon,Aparthotel Adagio Access Avignon,https://www.booking.com/hotel/fr/citea-avignon.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALet-vRBsACAdICJDgzY2NhNzE4LTIxZWMtNDllMi04MmMwLTMxODAwZTliZjkyMNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=806d87af06790487&srepoch=1782242276&from=searchresults,7.8,N/A,23
Avignon,"The Originals City, Hôtel Cap Sud, Avignon",https://www.booking.com/hotel/fr/cap-sud-avignon.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALet-vRBsACAdICJDgzY2NhNzE4LTIxZWMtNDllMi04MmMwLTMxODAwZTliZjkyMNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=806d87af06790487&srepoch=1782242276&from=searchresults,7.2,N/A,23
Avignon,Hotel de l'île,https://www.booking.com/hotel/fr/de-l-ile-avignon.fr.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9hdmlnbm9uSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALet-vRBsACAdICJDgzY2NhNzE4LTIxZWMtNDllMi04MmMwLTMxODAwZTliZjkyMNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=806d87af06790487&srepoch=1782242276&from=searchresults,7.9,N/A,23
Uzes,Une chambre à Uzès,https://www.booking.com/hotel/fr/une-chambre-a-uzes.fr.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL3t-vRBsACAdICJGZmZmVmNmFhLTUwY2YtNDc2NS05YTA2LTM5ZWUzMWQ5YTRlMdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=942487bb102d02ba&srepoch=1782242301&from=searchresults,9.4,N/A,24
Uzes,La Maison du Puisatier • Centre historique • Piscine chauffée •Jardin,https://www.booking.com/hotel/fr/la-maison-du-puisatier-centre-historique-piscine-chauffee-jardin.fr.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL3t-vRBsACAdICJGZmZmVmNmFhLTUwY2YtNDc2NS05YTA2LTM5ZWUzMWQ5YTRlMdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=942487bb102d02ba&srepoch=1782242301&from=searchresults,9.8,N/A,24
Uzes,Villa Maélie,https://www.booking.com/hotel/fr/villa-maelie.fr.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL3t-vRBsACAdICJGZmZmVmNmFhLTUwY2YtNDc2NS05YTA2LTM5ZWUzMWQ5YTRlMdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=942487bb102d02ba&srepoch=1782242301&from=searchresults,9.3,N/A,24
Nimes,Maison Albar Hotels L’Imperator,https://www.booking.com/hotel/fr/imperator-nimes.fr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uaW1lc0gNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCkbjr0QbAAgHSAiQwNmNhNzM1Yy05ZWUwLTQ1NzUtODdjMC1iMGMxYWZkMjlkMTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=fbaa87c8ff2300af&srepoch=1782242327&from=searchresults,9.2,N/A,25
Nimes,Le Grand Hôtel Dieu by SOWELL COLLECTION,https://www.booking.com/hotel/fr/le-grand-nimes.fr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uaW1lc0gNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCkbjr0QbAAgHSAiQwNmNhNzM1Yy05ZWUwLTQ1NzUtODdjMC1iMGMxYWZkMjlkMTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=fbaa87c8ff2300af&srepoch=1782242327&from=searchresults,8.4,N/A,25
Nimes,Appart'City Classic Nîmes Centre,https://www.booking.com/hotel/fr/appart-city-nimes.fr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9uaW1lc0gNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCkbjr0QbAAgHSAiQwNmNhNzM1Yy05ZWUwLTQ1NzUtODdjMC1iMGMxYWZkMjlkMTfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=fbaa87c8ff2300af&srepoch=1782242327&from_sustainable_property_sr=1&from=searchresults,8.1,N/A,25
